market,side,action,qty,entry_price,exit_price,pnl,bankroll,ts,won
KXBTC15M-26JAN111145-45,no,buy_fill,158,0.1,,-16.05,1590.8800000000083,1768149120.0,
KXBTC15M-26JAN111145-45,no,buy_fill,2,0.1,,-0.21000000000000002,1590.6700000000083,1768149180.0,
KXBTC15M-26JAN111145-45,no,settlement,160,0.1,0.0,-16.0,1590.6700000000083,,False
KXBTC15M-26JAN111215-15,yes,buy_fill,38,0.1,,-3.8600000000000003,1586.8100000000084,1768150860.0,
KXBTC15M-26JAN111215-15,yes,sell_fill,37,0.1,0.4,10.940000000000001,1601.4500000000085,1768150920.0,
KXBTC15M-26JAN111215-15,yes,sell_fill,1,0.1,0.4,0.29000000000000004,1601.8400000000086,1768150980.0,
KXBTC15M-26JAN111230-30,yes,buy_fill,61,0.1,,-6.2,1595.6400000000085,1768151820.0,
KXBTC15M-26JAN111230-30,yes,sell_fill,61,0.1,0.4,18.040000000000003,1619.7800000000086,1768152480.0,
KXBTC15M-26JAN111330-30,yes,buy_fill,28,0.1,,-2.85,1616.9300000000087,1768155360.0,
KXBTC15M-26JAN111330-30,yes,sell_fill,28,0.1,0.4,8.280000000000003,1628.0100000000086,1768155420.0,
KXBTC15M-26JAN111500-00,yes,buy_fill,100,0.1,,-10.16,1617.8500000000085,1768160940.0,
KXBTC15M-26JAN111500-00,yes,settlement,100,0.1,0.0,-10.0,1617.8500000000085,,False
KXBTC15M-26JAN111515-15,yes,buy_fill,161,0.1,,-16.360000000000003,1601.4900000000086,1768161720.0,
KXBTC15M-26JAN111515-15,yes,settlement,161,0.1,0.0,-16.1,1601.4900000000086,,False
KXBTC15M-26JAN111530-30,yes,buy_fill,30,0.1,,-3.05,1598.4400000000087,1768162740.0,
KXBTC15M-26JAN111530-30,yes,sell_fill,30,0.1,0.4,8.870000000000001,1610.3100000000086,1768162980.0,
KXBTC15M-26JAN111630-30,yes,buy_fill,4,0.1,,-0.41000000000000003,1609.9000000000085,1768166160.0,
KXBTC15M-26JAN111630-30,yes,sell_fill,4,0.1,0.4,1.1800000000000002,1611.4800000000084,1768166220.0,
KXBTC15M-26JAN111715-15,yes,buy_fill,3,0.1,,-0.31000000000000005,1611.1700000000085,1768168980.0,
KXBTC15M-26JAN111715-15,yes,buy_fill,31,0.1,,-3.15,1608.0200000000084,1768169040.0,
KXBTC15M-26JAN111715-15,yes,settlement,34,0.1,0.0,-3.4000000000000004,1608.0200000000084,,False
KXBTC15M-26JAN111745-45,yes,buy_fill,18,0.1,,-1.83,1606.1900000000085,1768170660.0,
KXBTC15M-26JAN111745-45,yes,sell_fill,18,0.1,0.4,5.32,1613.3100000000084,1768170720.0,
KXBTC15M-26JAN111815-15,no,buy_fill,10,0.1,,-1.02,1612.2900000000084,1768172460.0,
KXBTC15M-26JAN111815-15,no,sell_fill,10,0.1,0.4,2.9500000000000006,1616.2400000000084,1768172520.0,
KXBTC15M-26JAN111830-30,no,buy_fill,82,0.1,,-8.330000000000002,1607.9100000000085,1768173420.0,
KXBTC15M-26JAN111830-30,no,buy_fill,18,0.1,,-1.83,1606.0800000000086,1768173480.0,
KXBTC15M-26JAN111830-30,no,buy_fill,61,0.1,,-6.2,1599.8800000000085,1768173540.0,
KXBTC15M-26JAN111830-30,no,settlement,161,0.1,0.0,-16.1,1599.8800000000085,,False
KXBTC15M-26JAN111845-45,no,buy_fill,12,0.1,,-1.2200000000000002,1598.6600000000085,1768174260.0,
KXBTC15M-26JAN111845-45,no,sell_fill,12,0.10000000000000002,0.4,3.5399999999999996,1603.4000000000085,1768174320.0,
KXBTC15M-26JAN111915-15,yes,buy_fill,160,0.1,,-16.26,1587.1400000000085,1768176120.0,
KXBTC15M-26JAN111915-15,yes,sell_fill,124,0.1,0.4,36.67,1636.2100000000084,1768176180.0,
KXBTC15M-26JAN111915-15,yes,sell_fill,36,0.1,0.4,10.64,1650.4500000000085,1768176240.0,
KXBTC15M-26JAN111930-30,no,buy_fill,104,0.1,,-10.57,1639.8800000000085,1768177080.0,
KXBTC15M-26JAN111930-30,no,buy_fill,61,0.1,,-6.2,1633.6800000000085,1768177140.0,
KXBTC15M-26JAN111930-30,no,settlement,165,0.1,0.0,-16.5,1633.6800000000085,,False
KXBTC15M-26JAN112000-00,yes,buy_fill,17,0.1,,-1.7300000000000002,1631.9500000000085,1768178760.0,
KXBTC15M-26JAN112000-00,yes,sell_fill,17,0.1,0.4,5.0200000000000005,1638.6700000000085,1768178820.0,
KXBTC15M-26JAN112015-15,no,buy_fill,10,0.1,,-1.02,1637.6500000000085,1768179780.0,
KXBTC15M-26JAN112015-15,no,buy_fill,25,0.1,,-2.54,1635.1100000000085,1768179840.0,
KXBTC15M-26JAN112015-15,no,settlement,35,0.1,0.0,-3.5,1635.1100000000085,,False
KXBTC15M-26JAN112100-00,no,buy_fill,2,0.1,,-0.21000000000000002,1634.9000000000085,1768182360.0,
KXBTC15M-26JAN112100-00,no,sell_fill,2,0.1,0.4,0.5900000000000001,1635.6900000000085,1768182420.0,
KXBTC15M-26JAN112100-00,no,buy_fill,14,0.1,,-1.4300000000000002,1634.2600000000084,1768182540.0,
KXBTC15M-26JAN112100-00,no,sell_fill,14,0.1,0.4,4.1400000000000015,1639.8000000000084,1768182600.0,
KXBTC15M-26JAN112115-15,no,buy_fill,77,0.1,,-7.83,1631.9700000000084,1768183440.0,
KXBTC15M-26JAN112115-15,no,settlement,77,0.1,0.0,-7.7,1631.9700000000084,,False
KXBTC15M-26JAN112130-30,no,buy_fill,63,0.1,,-6.4,1625.5700000000083,1768184160.0,
KXBTC15M-26JAN112130-30,no,sell_fill,30,0.1,0.4,8.870000000000001,1637.4400000000082,1768184400.0,
KXBTC15M-26JAN112130-30,no,sell_fill,33,0.1,0.4,9.760000000000002,1650.5000000000082,1768184460.0,
KXBTC15M-26JAN112245-45,no,buy_fill,26,0.1,,-2.65,1647.850000000008,1768188660.0,
KXBTC15M-26JAN112245-45,no,sell_fill,26,0.1,0.4,7.69,1658.140000000008,1768188720.0,
KXBTC15M-26JAN112300-00,no,buy_fill,16,0.1,,-1.6300000000000001,1656.510000000008,1768189560.0,
KXBTC15M-26JAN112300-00,no,sell_fill,16,0.1,0.4,4.73,1662.8400000000079,1768189620.0,
KXBTC15M-26JAN120300-00,yes,buy_fill,75,0.1,,-7.62,1655.220000000008,1768203960.0,
KXBTC15M-26JAN120300-00,yes,settlement,75,0.1,0.0,-7.5,1655.220000000008,,False
KXBTC15M-26JAN120345-45,yes,buy_fill,44,0.1,,-4.470000000000001,1650.750000000008,1768206660.0,
KXBTC15M-26JAN120345-45,yes,buy_fill,51,0.1,,-5.19,1645.560000000008,1768206780.0,
KXBTC15M-26JAN120345-45,yes,buy_fill,12,0.1,,-1.2200000000000002,1644.3400000000079,1768206840.0,
KXBTC15M-26JAN120345-45,yes,settlement,107,0.09999999999999999,0.0,-10.7,1644.3400000000079,,False
KXBTC15M-26JAN120400-00,yes,buy_fill,18,0.1,,-1.83,1642.510000000008,1768207560.0,
KXBTC15M-26JAN120400-00,yes,sell_fill,18,0.1,0.4,5.32,1649.6300000000078,1768207620.0,
KXBTC15M-26JAN120830-30,no,buy_fill,33,0.1,,-3.3600000000000003,1646.270000000008,1768223760.0,
KXBTC15M-26JAN120830-30,no,settlement,33,0.1,0.0,-3.3000000000000003,1646.270000000008,,False
KXBTC15M-26JAN120915-15,no,buy_fill,108,0.1,,-10.98,1635.290000000008,1768226640.0,
KXBTC15M-26JAN120915-15,no,sell_fill,108,0.1,0.4,31.940000000000005,1678.030000000008,1768226700.0,
KXBTC15M-26JAN120930-30,yes,buy_fill,38,0.1,,-3.8600000000000003,1674.170000000008,1768227480.0,
KXBTC15M-26JAN120930-30,yes,buy_fill,85,0.1,,-8.64,1665.530000000008,1768227540.0,
KXBTC15M-26JAN120930-30,yes,settlement,123,0.1,0.0,-12.3,1665.530000000008,,False
KXBTC15M-26JAN120945-45,no,buy_fill,94,0.1,,-9.55,1655.980000000008,1768228380.0,
KXBTC15M-26JAN120945-45,no,buy_fill,72,0.1,,-7.32,1648.660000000008,1768228440.0,
KXBTC15M-26JAN120945-45,no,settlement,166,0.1,0.0,-16.6,1648.660000000008,,False
KXBTC15M-26JAN121245-45,yes,buy_fill,157,0.1,,-15.950000000000001,1632.710000000008,1768239180.0,
KXBTC15M-26JAN121245-45,yes,buy_fill,7,0.1,,-0.7200000000000001,1631.990000000008,1768239240.0,
KXBTC15M-26JAN121245-45,yes,settlement,164,0.10000000000000002,0.0,-16.400000000000002,1631.990000000008,,False
KXBTC15M-26JAN121345-45,yes,buy_fill,1,0.1,,-0.11,1631.880000000008,1768242840.0,
KXBTC15M-26JAN121345-45,yes,settlement,1,0.1,0.0,-0.1,1631.880000000008,,False
KXBTC15M-26JAN121415-15,yes,buy_fill,89,0.1,,-9.05,1622.830000000008,1768244580.0,
KXBTC15M-26JAN121415-15,yes,buy_fill,70,0.1,,-7.12,1615.7100000000082,1768244640.0,
KXBTC15M-26JAN121415-15,yes,sell_fill,88,0.1,0.4,26.030000000000005,1650.5400000000081,1768244940.0,
KXBTC15M-26JAN121415-15,yes,sell_fill,71,0.1,0.4,21.000000000000004,1678.640000000008,1768245000.0,
KXBTC15M-26JAN121430-30,no,buy_fill,101,0.1,,-10.260000000000002,1668.380000000008,1768245540.0,
KXBTC15M-26JAN121430-30,no,settlement,101,0.10000000000000002,0.0,-10.100000000000001,1668.380000000008,,False
KXBTC15M-26JAN121545-45,yes,buy_fill,85,0.1,,-8.64,1659.740000000008,1768250040.0,
KXBTC15M-26JAN121545-45,yes,settlement,85,0.1,0.0,-8.5,1659.740000000008,,False
KXBTC15M-26JAN121700-00,yes,buy_fill,66,0.1,,-6.710000000000001,1653.030000000008,1768254480.0,
KXBTC15M-26JAN121700-00,yes,buy_fill,27,0.1,,-2.75,1650.280000000008,1768254540.0,
KXBTC15M-26JAN121700-00,yes,settlement,93,0.1,0.0,-9.3,1650.280000000008,,False
KXBTC15M-26JAN121715-15,no,buy_fill,88,0.1,,-8.940000000000001,1641.3400000000079,1768255380.0,
KXBTC15M-26JAN121715-15,no,settlement,88,0.1,0.0,-8.8,1641.3400000000079,,False
KXBTC15M-26JAN121800-00,yes,buy_fill,28,0.1,,-2.85,1638.490000000008,1768258140.0,
KXBTC15M-26JAN121800-00,yes,sell_fill,28,0.1,0.4,8.280000000000003,1649.570000000008,1768258260.0,
KXBTC15M-26JAN121830-30,no,buy_fill,11,0.1,,-1.12,1648.450000000008,1768259760.0,
KXBTC15M-26JAN121830-30,no,sell_fill,11,0.1,0.4,3.250000000000001,1652.800000000008,1768259820.0,
KXBTC15M-26JAN121845-45,no,buy_fill,25,0.1,,-2.54,1650.260000000008,1768260660.0,
KXBTC15M-26JAN121845-45,no,sell_fill,25,0.1,0.4,7.390000000000001,1660.150000000008,1768260720.0,
KXBTC15M-26JAN122100-00,yes,buy_fill,10,0.1,,-1.02,1659.130000000008,1768268760.0,
KXBTC15M-26JAN122100-00,yes,sell_fill,10,0.1,0.4,2.9500000000000006,1663.080000000008,1768268820.0,
KXBTC15M-26JAN122145-45,yes,buy_fill,12,0.1,,-1.2200000000000002,1661.860000000008,1768271460.0,
KXBTC15M-26JAN122145-45,yes,sell_fill,12,0.10000000000000002,0.4,3.5399999999999996,1666.600000000008,1768271520.0,
KXBTC15M-26JAN130015-15,no,buy_fill,135,0.1,,-13.72,1652.880000000008,1768280520.0,
KXBTC15M-26JAN130015-15,no,buy_fill,31,0.1,,-3.15,1649.730000000008,1768280580.0,
KXBTC15M-26JAN130015-15,no,sell_fill,166,0.1,0.4,49.1,1715.430000000008,1768280700.0,
KXBTC15M-26JAN130030-30,yes,buy_fill,127,0.1,,-12.910000000000002,1702.520000000008,1768281420.0,
KXBTC15M-26JAN130030-30,yes,sell_fill,110,0.1,0.4,32.53000000000001,1746.050000000008,1768281480.0,
KXBTC15M-26JAN130030-30,yes,sell_fill,17,0.1,0.4,5.0200000000000005,1752.770000000008,1768281540.0,
KXBTC15M-26JAN130045-45,yes,buy_fill,146,0.1,,-14.830000000000002,1737.940000000008,1768282380.0,
KXBTC15M-26JAN130045-45,yes,buy_fill,29,0.1,,-2.95,1734.990000000008,1768282440.0,
KXBTC15M-26JAN130045-45,yes,settlement,175,0.1,0.0,-17.5,1734.990000000008,,False
KXBTC15M-26JAN130100-00,no,buy_fill,11,0.1,,-1.12,1733.870000000008,1768283160.0,
KXBTC15M-26JAN130100-00,no,sell_fill,11,0.1,0.4,3.250000000000001,1738.220000000008,1768283220.0,
KXBTC15M-26JAN130115-15,no,buy_fill,173,0.1,,-17.580000000000002,1720.640000000008,1768284240.0,
KXBTC15M-26JAN130115-15,no,sell_fill,173,0.1,0.4,51.17000000000001,1789.110000000008,1768284300.0,
KXBTC15M-26JAN130415-15,no,buy_fill,178,0.1,,-18.09,1771.0200000000082,1768295040.0,
KXBTC15M-26JAN130415-15,no,settlement,178,0.1,0.0,-17.8,1771.0200000000082,,False
KXBTC15M-26JAN130615-15,no,buy_fill,1,0.1,,-0.11,1770.9100000000083,1768302060.0,
KXBTC15M-26JAN130615-15,no,sell_fill,1,0.1,0.4,0.29000000000000004,1771.3000000000084,1768302120.0,
KXBTC15M-26JAN130815-15,yes,buy_fill,71,0.1,,-7.220000000000001,1764.0800000000083,1768309440.0,
KXBTC15M-26JAN130815-15,yes,sell_fill,71,0.1,0.4,21.000000000000004,1792.1800000000082,1768309740.0,
KXBTC15M-26JAN130845-45,no,buy_fill,174,0.1,,-17.680000000000003,1774.5000000000082,1768311180.0,
KXBTC15M-26JAN130845-45,no,buy_fill,5,0.1,,-0.51,1773.9900000000082,1768311240.0,
KXBTC15M-26JAN130845-45,no,sell_fill,105,0.1,0.4,31.050000000000004,1815.5400000000081,1768311540.0,
KXBTC15M-26JAN130845-45,no,sell_fill,69,0.1,0.4,20.410000000000004,1842.850000000008,1768311600.0,
KXBTC15M-26JAN130845-45,no,sell_fill,5,0.1,0.4,1.4700000000000002,1844.8200000000081,1768311660.0,
KXBTC15M-26JAN130900-00,no,buy_fill,26,0.1,,-2.65,1842.170000000008,1768311960.0,
KXBTC15M-26JAN130900-00,no,sell_fill,25,0.1,0.4,7.390000000000001,1852.0600000000081,1768312020.0,
KXBTC15M-26JAN130900-00,no,sell_fill,1,0.1,0.4,0.29000000000000004,1852.4500000000082,1768312080.0,
KXBTC15M-26JAN130915-15,yes,buy_fill,160,0.1,,-16.26,1836.1900000000082,1768313040.0,
KXBTC15M-26JAN130915-15,yes,settlement,160,0.1,0.0,-16.0,1836.1900000000082,,False
KXBTC15M-26JAN131015-15,yes,buy_fill,39,0.1,,-3.97,1832.2200000000082,1768316640.0,
KXBTC15M-26JAN131015-15,yes,sell_fill,39,0.1,0.4,11.530000000000001,1847.6500000000083,1768316880.0,
KXBTC15M-26JAN131045-45,no,buy_fill,61,0.1,,-6.2,1841.4500000000082,1768318440.0,
KXBTC15M-26JAN131045-45,no,settlement,61,0.1,0.0,-6.1000000000000005,1841.4500000000082,,False
KXBTC15M-26JAN131230-30,yes,buy_fill,19,0.1,,-1.9300000000000002,1839.5200000000082,1768324560.0,
KXBTC15M-26JAN131230-30,yes,sell_fill,19,0.1,0.4,5.620000000000001,1847.0400000000081,1768324620.0,
KXBTC15M-26JAN131230-30,yes,buy_fill,145,0.1,,-14.73,1832.3100000000081,1768324740.0,
KXBTC15M-26JAN131230-30,yes,sell_fill,21,0.1,0.4,6.210000000000001,1840.620000000008,1768325040.0,
KXBTC15M-26JAN131230-30,yes,sell_fill,124,0.1,0.4,36.67,1889.690000000008,1768325100.0,
KXBTC15M-26JAN131330-30,yes,buy_fill,15,0.1,,-1.53,1888.160000000008,1768328160.0,
KXBTC15M-26JAN131330-30,yes,sell_fill,15,0.1,0.4,4.430000000000001,1894.090000000008,1768328220.0,
KXBTC15M-26JAN131400-00,no,buy_fill,89,0.1,,-9.05,1885.0400000000081,1768330140.0,
KXBTC15M-26JAN131400-00,no,sell_fill,89,0.1,0.4,26.320000000000004,1920.2600000000082,1768330260.0,
KXBTC15M-26JAN131800-00,no,buy_fill,113,0.1,,-11.48,1908.7800000000082,1768344540.0,
KXBTC15M-26JAN131800-00,no,sell_fill,96,0.1,0.4,28.390000000000004,1946.7700000000082,1768344720.0,
KXBTC15M-26JAN131800-00,no,sell_fill,17,0.1,0.4,5.0200000000000005,1953.4900000000082,1768344900.0,
KXBTC15M-26JAN140115-15,yes,buy_fill,195,0.1,,-19.81,1933.6800000000082,1768370640.0,
KXBTC15M-26JAN140115-15,yes,settlement,195,0.1,0.0,-19.5,1933.6800000000082,,False
KXBTC15M-26JAN140300-00,no,buy_fill,26,0.1,,-2.65,1931.0300000000082,1768376940.0,
KXBTC15M-26JAN140300-00,no,settlement,26,0.1,0.0,-2.6,1931.0300000000082,,False
KXBTC15M-26JAN140900-00,yes,buy_fill,83,0.1,,-8.440000000000001,1922.590000000008,1768398540.0,
KXBTC15M-26JAN140900-00,yes,settlement,83,0.1,0.0,-8.3,1922.590000000008,,False
KXBTC15M-26JAN140915-15,no,buy_fill,22,0.1,,-2.24,1920.350000000008,1768399440.0,
KXBTC15M-26JAN140915-15,no,settlement,22,0.1,0.0,-2.2,1920.350000000008,,False
KXBTC15M-26JAN140945-45,yes,buy_fill,15,0.1,,-1.53,1918.8200000000081,1768401060.0,
KXBTC15M-26JAN140945-45,yes,sell_fill,15,0.1,0.4,4.430000000000001,1924.7500000000082,1768401120.0,
KXBTC15M-26JAN141000-00,no,buy_fill,37,0.1,,-3.7600000000000002,1920.9900000000082,1768402080.0,
KXBTC15M-26JAN141000-00,no,buy_fill,93,0.1,,-9.450000000000001,1911.5400000000081,1768402140.0,
KXBTC15M-26JAN141000-00,no,settlement,130,0.1,0.0,-13.0,1911.5400000000081,,False
KXBTC15M-26JAN141015-15,yes,buy_fill,48,0.1,,-4.880000000000001,1906.660000000008,1768402980.0,
KXBTC15M-26JAN141015-15,yes,buy_fill,139,0.1,,-14.120000000000001,1892.5400000000081,1768403040.0,
KXBTC15M-26JAN141015-15,yes,sell_fill,155,0.10000000000000002,0.4,45.84,1953.880000000008,1768403220.0,
KXBTC15M-26JAN141015-15,yes,sell_fill,32,0.10000000000000002,0.4,9.459999999999999,1966.5400000000081,1768403280.0,
KXBTC15M-26JAN141245-45,yes,buy_fill,196,0.1,,-19.91,1946.630000000008,1768412040.0,
KXBTC15M-26JAN141245-45,yes,settlement,196,0.1,0.0,-19.6,1946.630000000008,,False
KXBTC15M-26JAN141300-00,no,buy_fill,167,0.1,,-16.97,1929.660000000008,1768412940.0,
KXBTC15M-26JAN141300-00,no,sell_fill,101,0.09999999999999999,0.4,29.870000000000005,1969.630000000008,1768413060.0,
KXBTC15M-26JAN141300-00,no,sell_fill,37,0.09999999999999999,0.4,10.940000000000001,1984.2700000000082,1768413120.0,
KXBTC15M-26JAN141300-00,no,sell_fill,29,0.09999999999999999,0.4,8.57,1995.7400000000082,1768413180.0,
KXBTC15M-26JAN141345-45,yes,buy_fill,142,0.1,,-14.430000000000001,1981.3100000000081,1768415640.0,
KXBTC15M-26JAN141345-45,yes,settlement,142,0.1,0.0,-14.200000000000001,1981.3100000000081,,False
KXBTC15M-26JAN141400-00,no,buy_fill,22,0.1,,-2.24,1979.0700000000081,1768416360.0,
KXBTC15M-26JAN141400-00,no,sell_fill,22,0.1,0.4,6.500000000000002,1987.7700000000082,1768416420.0,
KXBTC15M-26JAN141430-30,no,buy_fill,97,0.1,,-9.860000000000001,1977.9100000000083,1768418340.0,
KXBTC15M-26JAN141430-30,no,settlement,97,0.1,0.0,-9.700000000000001,1977.9100000000083,,False
KXBTC15M-26JAN141645-45,yes,buy_fill,29,0.1,,-2.95,1974.9600000000082,1768426260.0,
KXBTC15M-26JAN141645-45,yes,sell_fill,29,0.1,0.4,8.57,1986.4300000000082,1768426320.0,
KXBTC15M-26JAN141800-00,yes,buy_fill,41,0.1,,-4.170000000000001,1982.2600000000082,1768430760.0,
KXBTC15M-26JAN141800-00,yes,sell_fill,41,0.10000000000000002,0.4,12.12,1998.4800000000082,1768430820.0,
KXBTC15M-26JAN142015-15,no,buy_fill,90,0.1,,-9.15,1989.330000000008,1768438980.0,
KXBTC15M-26JAN142015-15,no,buy_fill,109,0.1,,-11.08,1978.2500000000082,1768439040.0,
KXBTC15M-26JAN142015-15,no,settlement,199,0.09999999999999999,0.0,-19.9,1978.2500000000082,,False
KXBTC15M-26JAN142130-30,no,buy_fill,60,0.1,,-6.1,1972.1500000000083,1768443540.0,
KXBTC15M-26JAN142130-30,no,settlement,60,0.1,0.0,-6.0,1972.1500000000083,,False
KXBTC15M-26JAN150015-15,no,buy_fill,197,0.1,,-20.020000000000003,1952.1300000000083,1768453320.0,
KXBTC15M-26JAN150015-15,no,settlement,197,0.10000000000000002,0.0,-19.700000000000003,1952.1300000000083,,False
KXBTC15M-26JAN150745-45,no,buy_fill,18,0.1,,-1.83,1950.3000000000084,1768480260.0,
KXBTC15M-26JAN150745-45,no,sell_fill,18,0.1,0.4,5.32,1957.4200000000083,1768480320.0,
KXBTC15M-26JAN150815-15,yes,buy_fill,195,0.1,,-19.81,1937.6100000000083,1768482240.0,
KXBTC15M-26JAN150815-15,yes,settlement,195,0.1,0.0,-19.5,1937.6100000000083,,False
KXBTC15M-26JAN150845-45,yes,buy_fill,50,0.1,,-5.08,1932.5300000000084,1768483920.0,
KXBTC15M-26JAN150845-45,yes,buy_fill,74,0.1,,-7.5200000000000005,1925.0100000000084,1768483980.0,
KXBTC15M-26JAN150845-45,yes,buy_fill,69,0.1,,-7.010000000000001,1918.0000000000084,1768484040.0,
KXBTC15M-26JAN150845-45,yes,settlement,193,0.1,0.0,-19.3,1918.0000000000084,,False
KXBTC15M-26JAN150900-00,no,buy_fill,63,0.1,,-6.4,1911.6000000000083,1768484940.0,
KXBTC15M-26JAN150900-00,no,settlement,63,0.1,0.0,-6.300000000000001,1911.6000000000083,,False
KXBTC15M-26JAN150915-15,no,buy_fill,106,0.1,,-10.770000000000001,1900.8300000000083,1768485840.0,
KXBTC15M-26JAN150915-15,no,settlement,106,0.10000000000000002,0.0,-10.600000000000001,1900.8300000000083,,False
KXBTC15M-26JAN151415-15,yes,buy_fill,146,0.1,,-14.830000000000002,1886.0000000000084,1768503780.0,
KXBTC15M-26JAN151415-15,yes,buy_fill,44,0.1,,-4.470000000000001,1881.5300000000084,1768503840.0,
KXBTC15M-26JAN151415-15,yes,sell_fill,90,0.1,0.4,26.620000000000005,1917.1500000000083,1768503960.0,
KXBTC15M-26JAN151415-15,yes,sell_fill,100,0.1,0.4,29.570000000000004,1956.7200000000082,1768504020.0,
KXBTC15M-26JAN151615-15,no,buy_fill,56,0.1,,-5.69,1951.0300000000082,1768510980.0,
KXBTC15M-26JAN151615-15,no,buy_fill,75,0.1,,-7.62,1943.4100000000083,1768511040.0,
KXBTC15M-26JAN151615-15,no,settlement,131,0.1,0.0,-13.100000000000001,1943.4100000000083,,False
KXBTC15M-26JAN151830-30,no,buy_fill,32,0.1,,-3.2600000000000002,1940.1500000000083,1768519140.0,
KXBTC15M-26JAN151830-30,no,settlement,32,0.1,0.0,-3.2,1940.1500000000083,,False
KXBTC15M-26JAN151845-45,yes,buy_fill,33,0.1,,-3.3600000000000003,1936.7900000000084,1768520040.0,
KXBTC15M-26JAN151845-45,yes,settlement,33,0.1,0.0,-3.3000000000000003,1936.7900000000084,,False
KXBTC15M-26JAN152045-45,no,buy_fill,66,0.1,,-6.710000000000001,1930.0800000000083,1768527120.0,
KXBTC15M-26JAN152045-45,no,buy_fill,42,0.1,,-4.2700000000000005,1925.8100000000084,1768527240.0,
KXBTC15M-26JAN152045-45,no,settlement,108,0.1,0.0,-10.8,1925.8100000000084,,False
KXBTC15M-26JAN152115-15,yes,buy_fill,14,0.1,,-1.4300000000000002,1924.3800000000083,1768529040.0,
KXBTC15M-26JAN152115-15,yes,settlement,14,0.1,0.0,-1.4000000000000001,1924.3800000000083,,False
KXBTC15M-26JAN152200-00,no,buy_fill,19,0.1,,-1.9300000000000002,1922.4500000000082,1768531560.0,
KXBTC15M-26JAN152200-00,no,sell_fill,19,0.1,0.4,5.620000000000001,1929.9700000000082,1768531620.0,
KXBTC15M-26JAN152330-30,no,buy_fill,90,0.1,,-9.15,1920.8200000000081,1768537080.0,
KXBTC15M-26JAN152330-30,no,buy_fill,61,0.1,,-6.2,1914.620000000008,1768537140.0,
KXBTC15M-26JAN152330-30,no,settlement,151,0.1,0.0,-15.100000000000001,1914.620000000008,,False
KXBTC15M-26JAN152345-45,yes,buy_fill,76,0.1,,-7.720000000000001,1906.900000000008,1768538040.0,
KXBTC15M-26JAN152345-45,yes,settlement,76,0.1,0.0,-7.6000000000000005,1906.900000000008,,False
KXBTC15M-26JAN160015-15,no,buy_fill,63,0.1,,-6.4,1900.500000000008,1768539780.0,
KXBTC15M-26JAN160015-15,no,buy_fill,34,0.1,,-3.4600000000000004,1897.040000000008,1768539840.0,
KXBTC15M-26JAN160015-15,no,settlement,97,0.1,0.0,-9.700000000000001,1897.040000000008,,False
KXBTC15M-26JAN160530-30,yes,buy_fill,46,0.1,,-4.680000000000001,1892.3600000000079,1768558680.0,
KXBTC15M-26JAN160530-30,yes,buy_fill,54,0.1,,-5.49,1886.8700000000078,1768558740.0,
KXBTC15M-26JAN160530-30,yes,settlement,100,0.1,0.0,-10.0,1886.8700000000078,,False
KXBTC15M-26JAN160945-45,no,buy_fill,23,0.1,,-2.3400000000000003,1884.530000000008,1768573860.0,
KXBTC15M-26JAN160945-45,no,sell_fill,23,0.1,0.4,6.800000000000002,1893.6300000000078,1768573920.0,
KXBTC15M-26JAN161030-30,yes,buy_fill,65,0.1,,-6.61,1887.020000000008,1768576740.0,
KXBTC15M-26JAN161030-30,yes,settlement,65,0.1,0.0,-6.5,1887.020000000008,,False
KXBTC15M-26JAN161115-15,no,buy_fill,59,0.1,,-6.0,1881.020000000008,1768579440.0,
KXBTC15M-26JAN161115-15,no,sell_fill,59,0.1,0.4,17.450000000000003,1904.3700000000078,1768579500.0,
KXBTC15M-26JAN161415-15,yes,buy_fill,31,0.1,,-3.15,1901.2200000000078,1768590060.0,
KXBTC15M-26JAN161415-15,yes,sell_fill,31,0.1,0.4,9.16,1913.4800000000077,1768590120.0,
KXBTC15M-26JAN161445-45,no,buy_fill,45,0.1,,-4.58,1908.9000000000078,1768591860.0,
KXBTC15M-26JAN161445-45,no,sell_fill,37,0.1,0.4,10.940000000000001,1923.540000000008,1768591920.0,
KXBTC15M-26JAN161445-45,no,buy_fill,104,0.1,,-10.57,1912.970000000008,1768591980.0,
KXBTC15M-26JAN161445-45,no,buy_fill,42,0.1,,-4.2700000000000005,1908.700000000008,1768592040.0,
KXBTC15M-26JAN161445-45,no,settlement,154,0.10000000000000002,0.0,-15.400000000000002,1908.700000000008,,False
KXBTC15M-26JAN161715-15,yes,buy_fill,135,0.1,,-13.72,1894.980000000008,1768600980.0,
KXBTC15M-26JAN161715-15,yes,sell_fill,70,0.1,0.4,20.700000000000003,1922.680000000008,1768601100.0,
KXBTC15M-26JAN161715-15,yes,sell_fill,65,0.1,0.4,19.220000000000002,1948.400000000008,1768601160.0,
KXBTC15M-26JAN161800-00,no,buy_fill,113,0.1,,-11.48,1936.920000000008,1768603740.0,
KXBTC15M-26JAN161800-00,no,settlement,113,0.1,0.0,-11.3,1936.920000000008,,False
KXBTC15M-26JAN161830-30,no,buy_fill,113,0.1,,-11.48,1925.440000000008,1768605540.0,
KXBTC15M-26JAN161830-30,no,sell_fill,112,0.1,0.4,33.12000000000001,1969.760000000008,1768605600.0,
KXBTC15M-26JAN161830-30,no,sell_fill,1,0.1,0.4,0.29000000000000004,1970.150000000008,1768605660.0,
