market,first_plot_ts,last_plot_ts,open_ts,open_day,hour_utc,start_br,end_br,contrib,pnl_exit,first_buy_ts,first_second_fill,fill_first_minute,has_open_ts
KXBTC15M-26JAN190045-45,1768800720.0,1768801020.0,1768800600,2026-01-19,5,1895.910000000008,1947.970000000008,52.059999999999945,52.34,1768800720.0,False,False,True
KXBTC15M-26JAN190330-30,1768810740.0,1768810800.0,1768810500,2026-01-19,8,1947.970000000008,1942.890000000008,-5.079999999999927,-5.0,1768810740.0,False,False,True
KXBTC15M-26JAN190745-45,1768826040.0,1768826100.0,1768825800,2026-01-19,12,1942.890000000008,1940.750000000008,-2.1400000000001,-2.1,1768826040.0,False,False,True
KXBTC15M-26JAN190945-45,1768833060.0,1768833120.0,1768833000,2026-01-19,14,1940.750000000008,1944.560000000008,3.8099999999999454,3.84,1768833060.0,False,True,True
KXBTC15M-26JAN191015-15,1768835040.0,1768835100.0,1768834800,2026-01-19,15,1944.560000000008,1939.980000000008,-4.579999999999927,-4.5,1768835040.0,False,False,True
KXBTC15M-26JAN191215-15,1768842240.0,1768842780.0,1768842000,2026-01-19,17,1939.980000000008,1987.040000000008,47.059999999999945,47.32000000000001,1768842240.0,False,False,True
KXBTC15M-26JAN191615-15,1768856580.0,1768857180.0,1768856400,2026-01-19,21,1987.040000000008,1996.740000000008,9.700000000000045,9.760000000000002,1768856580.0,False,False,True
KXBTC15M-26JAN191730-30,1768861080.0,1768861200.0,1768860900,2026-01-19,22,1996.740000000008,1962.600000000008,-34.13999999999987,-33.6,1768861080.0,False,False,True
KXBTC15M-26JAN191745-45,1768861980.0,1768862100.0,1768861800,2026-01-19,22,1962.600000000008,1941.570000000008,-21.0300000000002,-20.700000000000003,1768861980.0,False,False,True
KXBTC15M-26JAN191830-30,1768864620.0,1768865220.0,1768864500,2026-01-19,23,1941.570000000008,2009.5200000000077,67.94999999999982,68.32000000000002,1768864620.0,False,False,True
KXBTC15M-26JAN191845-45,1768865640.0,1768865700.0,1768865400,2026-01-19,23,2009.5200000000077,1996.3100000000077,-13.210000000000036,-13.0,1768865640.0,False,False,True
KXBTC15M-26JAN192345-45,1768883640.0,1768884120.0,1768883400,2026-01-20,4,1996.3100000000077,2030.1300000000076,33.819999999999936,34.010000000000005,1768883640.0,False,False,True
KXBTC15M-26JAN200015-15,1768885260.0,1768885380.0,1768885200,2026-01-20,5,2030.1300000000076,1988.8800000000076,-41.25,-40.6,1768885260.0,False,True,True
KXBTC15M-26JAN200130-30,1768889820.0,1768890000.0,1768889700,2026-01-20,6,1988.8800000000076,1948.5400000000077,-40.33999999999992,-39.7,1768889820.0,False,False,True
KXBTC15M-26JAN200145-45,1768890780.0,1768890900.0,1768890600,2026-01-20,6,1948.5400000000077,1926.7900000000077,-21.75,-21.4,1768890780.0,False,False,True
KXBTC15M-26JAN200730-30,1768911540.0,1768911600.0,1768911300,2026-01-20,12,1926.7900000000077,1917.9500000000075,-8.840000000000146,-8.700000000000001,1768911540.0,False,False,True
KXBTC15M-26JAN200815-15,1768914240.0,1768914300.0,1768914000,2026-01-20,13,1917.9500000000075,1912.9700000000075,-4.980000000000018,-4.9,1768914240.0,False,False,True
KXBTC15M-26JAN200930-30,1768918680.0,1768918800.0,1768918500,2026-01-20,14,1912.9700000000075,1895.3800000000072,-17.590000000000373,-17.3,1768918680.0,False,False,True
KXBTC15M-26JAN201000-00,1768920480.0,1768920600.0,1768920300,2026-01-20,14,1895.3800000000072,1889.5800000000072,-5.7999999999999545,-5.700000000000001,1768920480.0,False,False,True
KXBTC15M-26JAN201530-30,1768940340.0,1768940400.0,1768940100,2026-01-20,20,1889.5800000000072,1876.5700000000072,-13.009999999999991,-12.8,1768940340.0,False,False,True
KXBTC15M-26JAN201600-00,1768942080.0,1768942500.0,1768941900,2026-01-20,20,1876.5700000000072,1919.8100000000072,43.24000000000001,43.48000000000001,1768942080.0,False,False,True
KXBTC15M-26JAN201615-15,1768942860.0,1768942920.0,1768942800,2026-01-20,21,1919.8100000000072,1949.220000000007,29.409999999999854,29.570000000000004,1768942860.0,False,True,True
KXBTC15M-26JAN201745-45,1768948440.0,1768948500.0,1768948200,2026-01-20,22,1949.220000000007,1909.700000000007,-39.51999999999998,-38.900000000000006,1768948440.0,False,False,True
KXBTC15M-26JAN201815-15,1768950240.0,1768950300.0,1768950000,2026-01-20,23,1909.700000000007,1886.8400000000072,-22.8599999999999,-22.5,1768950240.0,False,False,True
KXBTC15M-26JAN201830-30,1768951140.0,1768951440.0,1768950900,2026-01-20,23,1886.8400000000072,1997.750000000007,110.90999999999985,111.50999999999999,1768951140.0,False,False,True
KXBTC15M-26JAN202145-45,1768962660.0,1768962720.0,1768962600,2026-01-21,2,1997.750000000007,2004.510000000007,6.759999999999991,6.800000000000002,1768962660.0,False,True,True
KXBTC15M-26JAN210045-45,1768973640.0,1768973700.0,1768973400,2026-01-21,5,2004.510000000007,1984.190000000007,-20.319999999999936,-20.0,1768973640.0,False,False,True
KXBTC15M-26JAN210100-00,1768974480.0,1768975140.0,1768974300,2026-01-21,5,1984.190000000007,2060.070000000007,75.87999999999988,76.3,1768974480.0,False,False,True
KXBTC15M-26JAN210515-15,1768989840.0,1768989900.0,1768989600,2026-01-21,10,2060.070000000007,2058.440000000007,-1.6300000000001091,-1.6,1768989840.0,False,False,True
KXBTC15M-26JAN211145-45,1769013240.0,1769013300.0,1769013000,2026-01-21,16,2058.440000000007,2044.0100000000068,-14.430000000000064,-14.2,1769013240.0,False,False,True
KXBTC15M-26JAN211400-00,1769021340.0,1769021400.0,1769021100,2026-01-21,18,2044.0100000000068,2026.2300000000068,-17.779999999999973,-17.5,1769021340.0,False,False,True
KXBTC15M-26JAN211445-45,1769023860.0,1769023920.0,1769023800,2026-01-21,19,2026.2300000000068,2051.520000000007,25.289999999999964,25.430000000000003,1769023860.0,False,True,True
KXBTC15M-26JAN212045-45,1769045460.0,1769045520.0,1769045400,2026-01-22,1,2051.520000000007,2060.9200000000064,9.399999999999636,9.46,1769045460.0,False,True,True
KXBTC15M-26JAN212145-45,1769049120.0,1769049300.0,1769049000,2026-01-22,2,2060.9200000000064,2040.0900000000065,-20.829999999999927,-20.5,1769049120.0,False,False,True
KXBTC15M-26JAN212230-30,1769051820.0,1769051940.0,1769051700,2026-01-22,3,2040.0900000000065,2011.0300000000063,-29.060000000000173,-28.6,1769051820.0,False,False,True
KXBTC15M-26JAN220115-15,1769061840.0,1769062140.0,1769061600,2026-01-22,6,2011.0300000000063,2049.5600000000068,38.53000000000043,38.74,1769061840.0,False,False,True
KXBTC15M-26JAN220845-45,1769088840.0,1769088900.0,1769088600,2026-01-22,13,2049.5600000000068,2036.9600000000069,-12.599999999999909,-12.4,1769088840.0,False,False,True
KXBTC15M-26JAN220900-00,1769089560.0,1769089680.0,1769089500,2026-01-22,13,2036.9600000000069,2042.8300000000067,5.869999999999891,5.91,1769089560.0,False,True,True
KXBTC15M-26JAN220915-15,1769090460.0,1769090520.0,1769090400,2026-01-22,14,2042.8300000000067,2053.1200000000067,10.289999999999964,10.35,1769090460.0,False,True,True
KXBTC15M-26JAN221200-00,1769100540.0,1769100900.0,1769100300,2026-01-22,16,2053.1200000000067,2112.540000000007,59.42000000000007,59.739999999999995,1769100540.0,False,False,True
KXBTC15M-26JAN221300-00,1769104020.0,1769104200.0,1769103900,2026-01-22,17,2112.540000000007,2069.660000000007,-42.879999999999654,-42.2,1769104020.0,False,False,True
KXBTC15M-26JAN221500-00,1769111340.0,1769111640.0,1769111100,2026-01-22,19,2069.660000000007,2156.440000000007,86.77999999999975,87.25,1769111340.0,False,False,True
KXBTC15M-26JAN221815-15,1769122920.0,1769123100.0,1769122800,2026-01-22,23,2156.440000000007,2112.650000000007,-43.789999999999964,-43.10000000000001,1769122920.0,False,False,True
KXBTC15M-26JAN222345-45,1769142660.0,1769142900.0,1769142600,2026-01-23,4,2112.650000000007,2128.530000000007,15.88000000000011,15.970000000000002,1769142660.0,False,True,True
KXBTC15M-26JAN230430-30,1769159880.0,1769160000.0,1769159700,2026-01-23,9,2128.530000000007,2116.130000000007,-12.400000000000091,-12.2,1769159880.0,False,False,True
KXBTC15M-26JAN230815-15,1769173260.0,1769173320.0,1769173200,2026-01-23,13,2116.130000000007,2133.480000000007,17.34999999999991,17.450000000000003,1769173260.0,False,True,True
KXBTC15M-26JAN230945-45,1769178780.0,1769178900.0,1769178600,2026-01-23,14,2133.480000000007,2105.1300000000065,-28.350000000000364,-27.9,1769178780.0,False,False,True
KXBTC15M-26JAN231015-15,1769180580.0,1769180700.0,1769180400,2026-01-23,15,2105.1300000000065,2151.610000000006,46.47999999999956,46.730000000000004,1769180580.0,False,False,True
KXBTC15M-26JAN231100-00,1769183340.0,1769183400.0,1769183100,2026-01-23,15,2151.610000000006,2144.290000000006,-7.320000000000164,-7.2,1769183340.0,False,False,True
KXBTC15M-26JAN231115-15,1769184060.0,1769184180.0,1769184000,2026-01-23,16,2144.290000000006,2156.6300000000056,12.33999999999969,12.41,1769184060.0,False,True,True
KXBTC15M-26JAN231230-30,1769188680.0,1769188800.0,1769188500,2026-01-23,17,2156.6300000000056,2137.0200000000054,-19.610000000000127,-19.3,1769188680.0,False,False,True
KXBTC15M-26JAN231415-15,1769194980.0,1769195280.0,1769194800,2026-01-23,19,2137.0200000000054,2165.8400000000056,28.820000000000164,28.980000000000004,1769194980.0,False,False,True
KXBTC15M-26JAN231430-30,1769195880.0,1769196000.0,1769195700,2026-01-23,19,2165.8400000000056,2126.320000000005,-39.52000000000044,-38.900000000000006,1769195880.0,False,False,True
KXBTC15M-26JAN231545-45,1769200320.0,1769200440.0,1769200200,2026-01-23,20,2126.320000000005,2083.1400000000053,-43.179999999999836,-42.5,1769200320.0,False,False,True
KXBTC15M-26JAN231715-15,1769205840.0,1769205900.0,1769205600,2026-01-23,22,2083.1400000000053,2067.800000000005,-15.340000000000146,-15.1,1769205840.0,False,False,True
KXBTC15M-26JAN231745-45,1769207460.0,1769207580.0,1769207400,2026-01-23,22,2067.800000000005,2084.570000000005,16.769999999999982,16.860000000000003,1769207460.0,False,True,True
KXBTC15M-26JAN232045-45,1769218440.0,1769218500.0,1769218200,2026-01-24,1,2084.570000000005,2076.7400000000052,-7.829999999999927,-7.7,1769218440.0,False,False,True
KXBTC15M-26JAN232315-15,1769227260.0,1769227320.0,1769227200,2026-01-24,4,2076.7400000000052,2086.440000000005,9.699999999999818,9.760000000000002,1769227260.0,False,True,True
KXBTC15M-26JAN240130-30,1769235360.0,1769235420.0,1769235300,2026-01-24,6,2086.440000000005,2080.650000000005,-5.789999999999964,-5.7,1769235360.0,False,True,True
KXBTC15M-26JAN240915-15,1769263260.0,1769263680.0,1769263200,2026-01-24,14,2080.650000000005,2203.030000000005,122.38000000000011,123.04,1769263260.0,False,True,True
KXBTC15M-26JAN241130-30,1769271480.0,1769271540.0,1769271300,2026-01-24,16,2203.030000000005,2253.920000000005,50.88999999999987,51.17000000000001,1769271480.0,False,False,True
KXBTC15M-26JAN241515-15,1769285040.0,1769285100.0,1769284800,2026-01-24,20,2253.920000000005,2242.230000000005,-11.690000000000055,-11.5,1769285040.0,False,False,True
KXBTC15M-26JAN241800-00,1769294940.0,1769295000.0,1769294700,2026-01-24,22,2242.230000000005,2238.870000000005,-3.3600000000001273,-3.3000000000000003,1769294940.0,False,False,True
KXBTC15M-26JAN241815-15,1769295660.0,1769295720.0,1769295600,2026-01-24,23,2238.870000000005,2254.450000000005,15.579999999999927,15.669999999999998,1769295660.0,False,True,True
KXBTC15M-26JAN241915-15,1769299440.0,1769299500.0,1769299200,2026-01-25,0,2254.450000000005,2225.700000000005,-28.75,-28.3,1769299440.0,False,False,True
KXBTC15M-26JAN242045-45,1769304840.0,1769304900.0,1769304600,2026-01-25,1,2225.700000000005,2205.2800000000047,-20.420000000000073,-20.1,1769304840.0,False,False,True
KXBTC15M-26JAN242230-30,1769311020.0,1769311200.0,1769310900,2026-01-25,3,2205.2800000000047,2160.480000000005,-44.79999999999973,-44.099999999999994,1769311020.0,False,False,True
KXBTC15M-26JAN242245-45,1769311860.0,1769312040.0,1769311800,2026-01-25,3,2160.480000000005,2116.5800000000045,-43.900000000000546,-43.2,1769311860.0,False,True,True
KXBTC15M-26JAN242300-00,1769312940.0,1769313060.0,1769312700,2026-01-25,3,2116.5800000000045,2128.630000000004,12.049999999999727,12.12,1769312940.0,False,False,True
KXBTC15M-26JAN242345-45,1769315520.0,1769315700.0,1769315400,2026-01-25,4,2128.630000000004,2090.1200000000044,-38.50999999999976,-37.900000000000006,1769315520.0,False,False,True
KXBTC15M-26JAN250045-45,1769319240.0,1769319300.0,1769319000,2026-01-25,5,2090.1200000000044,2085.340000000004,-4.780000000000655,-4.7,1769319240.0,False,False,True
KXBTC15M-26JAN250315-15,1769328240.0,1769328300.0,1769328000,2026-01-25,8,2085.340000000004,2082.3900000000044,-2.9499999999993634,-2.9000000000000004,1769328240.0,False,False,True
KXBTC15M-26JAN250400-00,1769330880.0,1769331060.0,1769330700,2026-01-25,8,2082.3900000000044,2100.920000000004,18.529999999999745,18.630000000000003,1769330880.0,False,False,True
KXBTC15M-26JAN250715-15,1769342640.0,1769342760.0,1769342400,2026-01-25,12,2100.920000000004,2115.330000000004,14.409999999999854,14.490000000000002,1769342640.0,False,False,True
KXBTC15M-26JAN251115-15,1769356980.0,1769357100.0,1769356800,2026-01-25,16,2115.330000000004,2072.350000000004,-42.98000000000002,-42.3,1769356980.0,False,False,True
KXBTC15M-26JAN251215-15,1769360640.0,1769360700.0,1769360400,2026-01-25,17,2072.350000000004,2068.080000000004,-4.269999999999982,-4.2,1769360640.0,False,False,True
KXBTC15M-26JAN251530-30,1769372160.0,1769372220.0,1769372100,2026-01-25,20,2068.080000000004,2091.900000000004,23.820000000000164,23.950000000000003,1769372160.0,False,True,True
KXBTC15M-26JAN251615-15,1769375040.0,1769375100.0,1769374800,2026-01-25,21,2091.900000000004,2080.920000000004,-10.980000000000018,-10.8,1769375040.0,False,False,True
KXBTC15M-26JAN251645-45,1769376840.0,1769376900.0,1769376600,2026-01-25,21,2080.920000000004,2067.2000000000044,-13.7199999999998,-13.5,1769376840.0,False,False,True
KXBTC15M-26JAN251715-15,1769378580.0,1769378700.0,1769378400,2026-01-25,22,2067.2000000000044,2028.9000000000044,-38.299999999999955,-37.7,1769378580.0,False,False,True
KXBTC15M-26JAN251815-15,1769382120.0,1769382180.0,1769382000,2026-01-25,23,2028.9000000000044,2148.0500000000043,119.14999999999986,119.79000000000002,1769382120.0,False,False,True
KXBTC15M-26JAN251900-00,1769384940.0,1769385000.0,1769384700,2026-01-25,23,2148.0500000000043,2143.7800000000043,-4.269999999999982,-4.2,1769384940.0,False,False,True
KXBTC15M-26JAN252345-45,1769401860.0,1769401920.0,1769401800,2026-01-26,4,2143.7800000000043,2176.430000000004,32.649999999999636,32.83,1769401860.0,False,True,True
KXBTC15M-26JAN260330-30,1769415540.0,1769415600.0,1769415300,2026-01-26,8,2176.430000000004,2207.310000000004,30.88000000000011,31.050000000000004,1769415540.0,False,False,True
KXBTC15M-26JAN260345-45,1769416260.0,1769416320.0,1769416200,2026-01-26,8,2207.310000000004,2208.180000000004,0.8699999999998909,0.8799999999999999,1769416260.0,False,True,True
KXBTC15M-26JAN260415-15,1769418060.0,1769418120.0,1769418000,2026-01-26,9,2208.180000000004,2209.6400000000035,1.4599999999995816,1.4700000000000002,1769418060.0,False,True,True
KXBTC15M-26JAN260500-00,1769420760.0,1769420820.0,1769420700,2026-01-26,9,2209.6400000000035,2214.040000000003,4.399999999999636,4.430000000000001,1769420760.0,False,True,True
KXBTC15M-26JAN260715-15,1769428980.0,1769429220.0,1769428800,2026-01-26,12,2214.040000000003,2225.500000000003,11.460000000000036,11.53,1769428980.0,False,False,True
